end_cod_mun,cod_cnae,cod_classe,nm_grupo,codigo_siafi,codigo_ibge,descricao
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4399103,43.99-1,Outros serviços especializados para construção,8363,4218509,TREZE TILIAS
8363,4321500,43.21-5,Instalações elétricas hidráulicas e outras instalações em construções,8363,4218509,TREZE TILIAS
8363,4321500,43.21-5,Instalações elétricas hidráulicas e outras instalações em construções,8363,4218509,TREZE TILIAS
8363,4321500,43.21-5,Instalações elétricas hidráulicas e outras instalações em construções,8363,4218509,TREZE TILIAS
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4399103,43.99-1,Outros serviços especializados para construção,8183,4209300,LAGES
8183,4120400,41.20-4,Construção de edifícios,8183,4209300,LAGES
8183,4120400,41.20-4,Construção de edifícios,8183,4209300,LAGES
8183,4120400,41.20-4,Construção de edifícios,8183,4209300,LAGES
8183,4120400,41.20-4,Construção de edifícios,8183,4209300,LAGES
8183,4120400,41.20-4,Construção de edifícios,8183,4209300,LAGES
8183,4120400,41.20-4,Construção de edifícios,8183,4209300,LAGES
8183,4120400,41.20-4,Construção de edifícios,8183,4209300,LAGES
8183,4120400,41.20-4,Construção de edifícios,8183,4209300,LAGES
